,average_price,total_volume,type,year,geography
27872,1.13,12334.86,organic,2020,Buffalo/Rochester
27873,1.12,6728876.94,conventional,2020,California
27874,1.71,293342.89,organic,2020,California
27875,1.04,336572.71,conventional,2020,Charlotte
27876,1.5,17694.92,organic,2020,Charlotte
27877,1.08,807582.31,conventional,2020,Chicago
27878,1.11,126287.98,organic,2020,Chicago
27879,0.73,356146.76,conventional,2020,Cincinnati/Dayton
27880,1.2,19579.1,organic,2020,Cincinnati/Dayton
27881,0.73,251781.0,conventional,2020,Columbus
27882,1.19,15200.51,organic,2020,Columbus
27883,0.71,1600871.66,conventional,2020,Dallas/Ft. Worth
27884,1.25,33244.0,organic,2020,Dallas/Ft. Worth
27885,0.95,1037906.96,conventional,2020,Denver
27886,1.5,37216.76,organic,2020,Denver
27887,0.82,527800.24,conventional,2020,Detroit
27888,1.31,32078.09,organic,2020,Detroit
27889,1.13,220500.51,conventional,2020,Grand Rapids
27890,1.26,8158.28,organic,2020,Grand Rapids
27891,0.89,4498529.52,conventional,2020,Great Lakes
27892,1.17,300121.53,organic,2020,Great Lakes
27893,0.99,394956.19,conventional,2020,Harrisburg/Scranton
27894,1.21,11579.85,organic,2020,Harrisburg/Scranton
27895,1.38,395520.35,conventional,2020,Hartford/Springfield
27896,2.0,12614.08,organic,2020,Hartford/Springfield
27897,0.7,1441237.76,conventional,2020,Houston
27898,1.59,16699.15,organic,2020,Houston
27899,0.76,289110.15,conventional,2020,Indianapolis
27900,1.23,8698.99,organic,2020,Indianapolis
27901,0.9,302972.47,conventional,2020,Jacksonville
27902,1.21,2794.63,organic,2020,Jacksonville
27903,0.92,386024.55,conventional,2020,Las Vegas
27904,1.3,16064.45,organic,2020,Las Vegas
27905,1.05,3067211.9,conventional,2020,Los Angeles
27906,1.56,123537.29,organic,2020,Los Angeles
27907,0.91,133723.06,conventional,2020,Louisville
27908,0.92,11720.86,organic,2020,Louisville
27909,0.9,1285675.89,conventional,2020,Miami/Ft. Lauderdale
27910,1.19,10196.25,organic,2020,Miami/Ft. Lauderdale
27911,0.97,4219760.75,conventional,2020,Midsouth
27912,1.24,244521.86,organic,2020,Midsouth
27913,0.82,287253.98,conventional,2020,Nashville
27914,1.14,19720.43,organic,2020,Nashville
27915,0.86,340228.52,conventional,2020,New Orleans/Mobile
27916,1.35,3134.52,organic,2020,New Orleans/Mobile
27917,1.41,2295745.27,conventional,2020,New York
27918,1.56,76275.77,organic,2020,New York
27919,1.2,6470709.45,conventional,2020,Northeast
27920,1.49,229043.43,organic,2020,Northeast
27921,0.83,834766.42,conventional,2020,Northern New England
27922,1.56,23410.33,organic,2020,Northern New England
27923,0.87,705584.26,conventional,2020,Orlando
27924,1.14,9328.25,organic,2020,Orlando
27925,1.17,674360.75,conventional,2020,Philadelphia
27926,1.45,23759.79,organic,2020,Philadelphia
27927,0.75,1370165.65,conventional,2020,Phoenix/Tucson
27928,1.35,25650.7,organic,2020,Phoenix/Tucson
27929,1.2,112236.27,conventional,2020,Pittsburgh
27930,1.23,14095.94,organic,2020,Pittsburgh
27931,0.99,2295027.35,conventional,2020,Plains
27932,1.35,56875.33,organic,2020,Plains
27933,0.97,918027.06,conventional,2020,Portland
27934,1.6,29529.65,organic,2020,Portland
27935,1.02,427144.26,conventional,2020,Raleigh/Greensboro
27936,1.87,17410.53,organic,2020,Raleigh/Greensboro
27937,0.83,364862.36,conventional,2020,Richmond/Norfolk
27938,0.94,28332.88,organic,2020,Richmond/Norfolk
27939,0.8,217201.63,conventional,2020,Roanoke
27940,0.87,18932.7,organic,2020,Roanoke
27941,1.14,577695.32,conventional,2020,Sacramento
27942,1.75,17627.39,organic,2020,Sacramento
27943,1.1,572790.32,conventional,2020,San Diego
27944,1.63,27263.25,organic,2020,San Diego
27945,1.34,950897.52,conventional,2020,San Francisco
27946,1.98,67140.53,organic,2020,San Francisco
27947,1.24,747999.68,conventional,2020,Seattle
27948,1.59,40220.62,organic,2020,Seattle
27949,0.94,524843.87,conventional,2020,South Carolina
27950,1.55,18537.67,organic,2020,South Carolina
27951,0.76,7369854.16,conventional,2020,South Central
27952,1.34,135702.0,organic,2020,South Central
27953,0.89,6509409.44,conventional,2020,Southeast
27954,1.29,127700.34,organic,2020,Southeast
27955,1.03,117502.84,conventional,2020,Spokane
27956,1.73,3356.13,organic,2020,Spokane
27957,1.01,223047.22,conventional,2020,St. Louis
27958,2.07,7833.62,organic,2020,St. Louis
27959,1.05,105873.63,conventional,2020,Syracuse
27960,1.17,4228.66,organic,2020,Syracuse
27961,0.87,775191.5,conventional,2020,Tampa
27962,1.15,9233.65,organic,2020,Tampa
27963,0.97,46310705.72,conventional,2020,Total U.S.
27964,1.4,1661847.67,organic,2020,Total U.S.
27965,0.94,8218538.09,conventional,2020,West
27966,1.51,274540.27,organic,2020,West
27967,0.88,893503.74,conventional,2020,West Tex/New Mexico
27968,1.29,25878.23,organic,2020,West Tex/New Mexico
27969,0.97,134040.63,conventional,2020,Albany
27970,1.48,2441.56,organic,2020,Albany
27971,0.88,844402.2,conventional,2020,Atlanta
27972,1.23,37789.06,organic,2020,Atlanta
27973,1.26,948410.14,conventional,2020,Baltimore/Washington
27974,1.24,47889.12,organic,2020,Baltimore/Washington
27975,1.02,141505.85,conventional,2020,Boise
27976,1.62,4308.86,organic,2020,Boise
27977,1.27,712912.97,conventional,2020,Boston
27978,1.61,26799.1,organic,2020,Boston
27979,1.0,215290.66,conventional,2020,Buffalo/Rochester
27980,1.13,11568.34,organic,2020,Buffalo/Rochester
27981,1.1,6950084.14,conventional,2020,California
27982,1.83,316541.21,organic,2020,California
27983,1.11,333879.89,conventional,2020,Charlotte
27984,1.66,13131.17,organic,2020,Charlotte
27985,1.36,667264.67,conventional,2020,Chicago
27986,1.54,111494.93,organic,2020,Chicago
27987,0.74,407672.05,conventional,2020,Cincinnati/Dayton
27988,1.08,24158.49,organic,2020,Cincinnati/Dayton
27989,0.74,285629.64,conventional,2020,Columbus
27990,1.17,17117.41,organic,2020,Columbus
27991,0.72,1666475.07,conventional,2020,Dallas/Ft. Worth
27992,1.29,37496.97,organic,2020,Dallas/Ft. Worth
27993,1.07,843040.7,conventional,2020,Denver
27994,1.05,175557.89,organic,2020,Denver
27995,0.8,645737.1,conventional,2020,Detroit
27996,1.35,34817.3,organic,2020,Detroit
27997,1.43,183161.26,conventional,2020,Grand Rapids
27998,1.24,8352.56,organic,2020,Grand Rapids
27999,0.93,4726454.07,conventional,2020,Great Lakes
28000,1.34,300004.17,organic,2020,Great Lakes
28001,0.98,392328.45,conventional,2020,Harrisburg/Scranton
28002,1.06,17591.57,organic,2020,Harrisburg/Scranton
28003,1.41,357414.94,conventional,2020,Hartford/Springfield
28004,2.04,12158.92,organic,2020,Hartford/Springfield
28005,0.7,1501410.36,conventional,2020,Houston
28006,1.53,21093.88,organic,2020,Houston
28007,0.78,309427.72,conventional,2020,Indianapolis
28008,1.13,11253.5,organic,2020,Indianapolis
28009,0.91,296838.69,conventional,2020,Jacksonville
28010,1.2,3146.34,organic,2020,Jacksonville
28011,0.96,390807.0,conventional,2020,Las Vegas
28012,1.36,12324.71,organic,2020,Las Vegas
28013,1.09,3125806.23,conventional,2020,Los Angeles
28014,1.78,151586.44,organic,2020,Los Angeles
28015,0.8,153618.29,conventional,2020,Louisville
28016,1.05,8423.95,organic,2020,Louisville
28017,0.9,1243129.55,conventional,2020,Miami/Ft. Lauderdale
28018,1.18,11472.65,organic,2020,Miami/Ft. Lauderdale
28019,1.02,4183793.45,conventional,2020,Midsouth
28020,1.34,219745.34,organic,2020,Midsouth
28021,0.8,292711.82,conventional,2020,Nashville
28022,1.22,18870.64,organic,2020,Nashville
28023,0.82,366937.73,conventional,2020,New Orleans/Mobile
28024,1.28,3692.22,organic,2020,New Orleans/Mobile
28025,1.35,1903612.81,conventional,2020,New York
28026,1.59,93522.32,organic,2020,New York
28027,1.21,5687105.5,conventional,2020,Northeast
28028,1.46,272979.89,organic,2020,Northeast
28029,1.14,568595.44,conventional,2020,Northern New England
28030,1.5,27335.89,organic,2020,Northern New England
28031,0.89,694537.68,conventional,2020,Orlando
28032,1.13,9914.56,organic,2020,Orlando
28033,1.16,619887.76,conventional,2020,Philadelphia
28034,1.37,32591.73,organic,2020,Philadelphia
28035,0.68,1634363.86,conventional,2020,Phoenix/Tucson
28036,1.39,22069.14,organic,2020,Phoenix/Tucson
28037,0.96,164531.75,conventional,2020,Pittsburgh
28038,1.19,14351.94,organic,2020,Pittsburgh
28039,1.02,2316308.22,conventional,2020,Plains
28040,1.29,61166.56,organic,2020,Plains
28041,1.01,883330.82,conventional,2020,Portland
28042,1.59,40775.29,organic,2020,Portland
28043,1.07,419458.91,conventional,2020,Raleigh/Greensboro
28044,2.08,14694.23,organic,2020,Raleigh/Greensboro
28045,0.89,362789.16,conventional,2020,Richmond/Norfolk
28046,1.21,20628.64,organic,2020,Richmond/Norfolk
28047,0.8,233067.94,conventional,2020,Roanoke
28048,1.05,16050.51,organic,2020,Roanoke
28049,1.2,543009.72,conventional,2020,Sacramento
28050,1.73,14862.41,organic,2020,Sacramento
28051,1.05,591414.23,conventional,2020,San Diego
28052,1.8,34982.33,organic,2020,San Diego
28053,1.17,1043794.72,conventional,2020,San Francisco
28054,2.03,52045.62,organic,2020,San Francisco
28055,1.3,804411.53,conventional,2020,Seattle
28056,1.81,41949.49,organic,2020,Seattle
28057,0.97,532531.3,conventional,2020,South Carolina
28058,1.51,18172.64,organic,2020,South Carolina
28059,0.76,7817259.43,conventional,2020,South Central
28060,1.35,152589.59,organic,2020,South Central
28061,0.9,6501470.18,conventional,2020,Southeast
28062,1.24,144286.9,organic,2020,Southeast
28063,1.11,121910.14,conventional,2020,Spokane
28064,1.37,4438.6,organic,2020,Spokane
28065,1.13,198308.63,conventional,2020,St. Louis
28066,1.95,8091.67,organic,2020,St. Louis
28067,0.99,102508.91,conventional,2020,Syracuse
28068,1.2,4401.25,organic,2020,Syracuse
28069,0.89,739108.24,conventional,2020,Tampa
28070,1.15,10241.99,organic,2020,Tampa
28071,0.97,46524778.83,conventional,2020,Total U.S.
28072,1.41,1960946.8,organic,2020,Total U.S.
28073,0.95,8342303.66,conventional,2020,West
28074,1.26,493633.15,organic,2020,West
28075,0.83,1036010.46,conventional,2020,West Tex/New Mexico
28076,1.34,24120.9,organic,2020,West Tex/New Mexico
28077,1.03,158753.71,conventional,2020,Albany
28078,1.51,2558.84,organic,2020,Albany
28079,0.88,824648.09,conventional,2020,Atlanta
28080,1.17,33132.53,organic,2020,Atlanta
28081,1.23,1077672.01,conventional,2020,Baltimore/Washington
28082,1.12,54481.45,organic,2020,Baltimore/Washington
28083,0.92,148024.21,conventional,2020,Boise
28084,1.48,3442.53,organic,2020,Boise
28085,1.23,804999.29,conventional,2020,Boston
28086,1.75,24722.07,organic,2020,Boston
28087,1.01,222502.62,conventional,2020,Buffalo/Rochester
28088,1.24,11212.74,organic,2020,Buffalo/Rochester
28089,1.05,7351356.83,conventional,2020,California
28090,1.84,320402.89,organic,2020,California
28091,0.95,399349.37,conventional,2020,Charlotte
28092,1.6,14710.8,organic,2020,Charlotte
28093,1.21,777961.96,conventional,2020,Chicago
28094,1.51,68483.87,organic,2020,Chicago
28095,0.71,381314.44,conventional,2020,Cincinnati/Dayton
28096,1.09,35235.94,organic,2020,Cincinnati/Dayton
28097,0.7,281703.84,conventional,2020,Columbus
28098,0.96,17676.94,organic,2020,Columbus
28099,0.66,1685126.21,conventional,2020,Dallas/Ft. Worth
28100,1.27,37051.88,organic,2020,Dallas/Ft. Worth
28101,0.84,1129506.04,conventional,2020,Denver
28102,0.94,184687.76,organic,2020,Denver
28103,0.86,622423.15,conventional,2020,Detroit
28104,0.98,37159.25,organic,2020,Detroit
28105,1.14,247192.6,conventional,2020,Grand Rapids
28106,1.26,6001.24,organic,2020,Grand Rapids
28107,0.91,4936833.2,conventional,2020,Great Lakes
28108,1.18,280264.36,organic,2020,Great Lakes
28109,1.01,386397.87,conventional,2020,Harrisburg/Scranton
28110,0.92,24327.57,organic,2020,Harrisburg/Scranton
28111,1.39,357087.88,conventional,2020,Hartford/Springfield
28112,1.82,16669.09,organic,2020,Hartford/Springfield
28113,0.68,1474122.53,conventional,2020,Houston
28114,1.53,13752.43,organic,2020,Houston
28115,0.74,331424.49,conventional,2020,Indianapolis
28116,1.08,13658.65,organic,2020,Indianapolis
28117,0.9,303720.63,conventional,2020,Jacksonville
28118,1.2,3394.66,organic,2020,Jacksonville
28119,0.73,527011.95,conventional,2020,Las Vegas
28120,1.34,13413.17,organic,2020,Las Vegas
28121,0.94,3550567.39,conventional,2020,Los Angeles
28122,1.8,149635.06,organic,2020,Los Angeles
28123,0.82,164601.85,conventional,2020,Louisville
28124,1.12,4461.15,organic,2020,Louisville
28125,0.92,1257729.06,conventional,2020,Miami/Ft. Lauderdale
28126,1.18,10393.73,organic,2020,Miami/Ft. Lauderdale
28127,0.98,4587929.47,conventional,2020,Midsouth
28128,1.37,199667.06,organic,2020,Midsouth
28129,0.79,345846.03,conventional,2020,Nashville
28130,1.26,11348.07,organic,2020,Nashville
28131,0.87,386974.51,conventional,2020,New Orleans/Mobile
28132,1.26,3546.16,organic,2020,New Orleans/Mobile
28133,1.36,1843608.5,conventional,2020,New York
28134,1.39,137227.21,organic,2020,New York
28135,1.18,5975029.33,conventional,2020,Northeast
28136,1.36,343827.37,organic,2020,Northeast
28137,0.92,839194.81,conventional,2020,Northern New England
28138,1.57,22326.48,organic,2020,Northern New England
28139,0.88,714427.97,conventional,2020,Orlando
28140,1.14,9255.2,organic,2020,Orlando
28141,1.16,591127.21,conventional,2020,Philadelphia
28142,1.23,43427.09,organic,2020,Philadelphia
28143,0.66,1671959.19,conventional,2020,Phoenix/Tucson
28144,1.37,24915.76,organic,2020,Phoenix/Tucson
28145,0.97,162854.91,conventional,2020,Pittsburgh
28146,1.1,17075.66,organic,2020,Pittsburgh
28147,1.0,2312838.51,conventional,2020,Plains
28148,1.21,91341.04,organic,2020,Plains
28149,0.94,816554.0,conventional,2020,Portland
28150,1.58,38342.07,organic,2020,Portland
28151,0.95,482966.65,conventional,2020,Raleigh/Greensboro
28152,1.97,15448.73,organic,2020,Raleigh/Greensboro
28153,0.88,376193.89,conventional,2020,Richmond/Norfolk
28154,1.54,14071.6,organic,2020,Richmond/Norfolk
28155,0.85,218368.11,conventional,2020,Roanoke
28156,1.08,13672.93,organic,2020,Roanoke
28157,1.18,562968.36,conventional,2020,Sacramento
28158,1.73,15450.98,organic,2020,Sacramento
28159,0.81,724159.97,conventional,2020,San Diego
28160,1.79,36225.12,organic,2020,San Diego
28161,1.5,887496.47,conventional,2020,San Francisco
28162,2.03,55185.39,organic,2020,San Francisco
28163,1.14,692560.66,conventional,2020,Seattle
28164,1.49,85385.7,organic,2020,Seattle
28165,0.93,567618.45,conventional,2020,South Carolina
28166,1.61,16881.66,organic,2020,South Carolina
28167,0.71,7842400.44,conventional,2020,South Central
28168,1.33,137373.85,organic,2020,South Central
28169,0.89,6618860.55,conventional,2020,Southeast
28170,1.25,126013.19,organic,2020,Southeast
28171,0.96,120472.58,conventional,2020,Spokane
28172,1.62,5156.77,organic,2020,Spokane
28173,1.17,191237.93,conventional,2020,St. Louis
28174,1.3,25244.97,organic,2020,St. Louis
28175,1.03,112245.09,conventional,2020,Syracuse
28176,1.27,3650.33,organic,2020,Syracuse
28177,0.87,793065.51,conventional,2020,Tampa
28178,1.15,8500.38,organic,2020,Tampa
28179,0.93,48534972.05,conventional,2020,Total U.S.
28180,1.35,2058102.35,organic,2020,Total U.S.
28181,0.84,8909723.64,conventional,2020,West
28182,1.19,559212.7,organic,2020,West
28183,0.79,1047282.64,conventional,2020,West Tex/New Mexico
28184,1.32,26229.1,organic,2020,West Tex/New Mexico
28185,1.11,119807.77,conventional,2020,Albany
28186,1.55,2903.36,organic,2020,Albany
28187,0.93,827996.78,conventional,2020,Atlanta
28188,1.3,35831.03,organic,2020,Atlanta
28189,1.2,1123603.36,conventional,2020,Baltimore/Washington
28190,1.18,56441.76,organic,2020,Baltimore/Washington
28191,1.05,122496.42,conventional,2020,Boise
28192,1.62,3605.88,organic,2020,Boise
28193,1.2,756344.44,conventional,2020,Boston
28194,1.7,26924.97,organic,2020,Boston
28195,0.97,223188.79,conventional,2020,Buffalo/Rochester
28196,1.31,9885.01,organic,2020,Buffalo/Rochester
28197,1.23,6059624.68,conventional,2020,California
28198,1.75,290987.46,organic,2020,California
28199,1.11,331725.23,conventional,2020,Charlotte
28200,1.68,14841.13,organic,2020,Charlotte
28201,1.2,791837.62,conventional,2020,Chicago
28202,1.52,19211.02,organic,2020,Chicago
28203,1.01,310883.68,conventional,2020,Cincinnati/Dayton
28204,1.26,25846.73,organic,2020,Cincinnati/Dayton
28205,0.94,221323.9,conventional,2020,Columbus
28206,1.07,24200.19,organic,2020,Columbus
28207,0.65,1728276.49,conventional,2020,Dallas/Ft. Worth
28208,1.23,36624.89,organic,2020,Dallas/Ft. Worth
28209,0.96,1060946.24,conventional,2020,Denver
28210,1.22,66422.11,organic,2020,Denver
28211,0.91,557814.72,conventional,2020,Detroit
28212,1.15,30744.51,organic,2020,Detroit
28213,1.05,218922.97,conventional,2020,Grand Rapids
28214,0.85,17958.91,organic,2020,Grand Rapids
28215,0.99,4416435.78,conventional,2020,Great Lakes
28216,1.16,237532.71,organic,2020,Great Lakes
28217,0.93,403323.15,conventional,2020,Harrisburg/Scranton
28218,1.01,20504.03,organic,2020,Harrisburg/Scranton
28219,1.37,348108.88,conventional,2020,Hartford/Springfield
28220,2.06,12936.58,organic,2020,Hartford/Springfield
28221,0.7,1365359.58,conventional,2020,Houston
28222,1.61,11980.38,organic,2020,Houston
28223,0.9,279908.91,conventional,2020,Indianapolis
28224,1.32,9568.75,organic,2020,Indianapolis
28225,0.91,308177.73,conventional,2020,Jacksonville
28226,1.19,3554.03,organic,2020,Jacksonville
28227,1.05,306793.82,conventional,2020,Las Vegas
28228,1.51,13529.68,organic,2020,Las Vegas
28229,1.14,2875214.61,conventional,2020,Los Angeles
28230,1.64,131989.56,organic,2020,Los Angeles
28231,0.99,131426.15,conventional,2020,Louisville
28232,1.29,6063.2,organic,2020,Louisville
28233,0.91,1258435.5,conventional,2020,Miami/Ft. Lauderdale
28234,1.18,10938.61,organic,2020,Miami/Ft. Lauderdale
28235,1.05,4280577.67,conventional,2020,Midsouth
28236,1.39,219646.26,organic,2020,Midsouth
28237,0.82,311469.94,conventional,2020,Nashville
28238,1.46,11378.93,organic,2020,Nashville
28239,0.83,421091.55,conventional,2020,New Orleans/Mobile
28240,1.14,4727.08,organic,2020,New Orleans/Mobile
28241,1.3,1946697.27,conventional,2020,New York
28242,1.66,96534.17,organic,2020,New York
28243,1.17,5740603.31,conventional,2020,Northeast
28244,1.5,281205.65,organic,2020,Northeast
